WikidataID,itemLabel,sitelinks
Q4166555,Hazza Majalli,
Q2833947,Ambassador Parodi,
Q378404,Rajagopalachari,
Q123037,Premier Mossadeq,
Q701313,Premier Chen Cheng,
Q360113,Jose Laurel,
Q2492,chancellor Adenauer,
Q337019,General Chong Il-kwon,
Q10982217,Secretary Bebler,
Q1095906,Senator Claro Recto,
Q141829,L. P. Beria,
Q161076,Deputy Premier Reynaud,
Q205357,Vice Chancellor Bluecher,
Q1376484,M. Z. Saburov,
Q822594,ambassador Joxe,
Q338538,M. G. Pervukhin,
Q180588,Premier Malenkov,
Q2959824,General de Langlade,
Q62185,Chairman Ollenhauer,
Q715680,ambassador Malik,
Q59727981,General Abdi,
Q632505,Li Fu-chun,
Q200850,Secretary Kadar,
Q12152236,Ambassador Sergeyev,
Q499881,Ambassador Abramov,
Q450635,Vice President Juan Lechin,
Q313240,President Modibo Keita,
Q72898,President Schaerf,
Q214407,Houphouet,
Q193043,Premier Abbas,
Q8076665,Minister Alsogaray,
Q10553011,Hasan Bashir,
Q7457283,Colonel Kawilarang,
Q420743,Vice President Hawrani,
Q509503,Husayn Uwayni,
Q28979192,General Valiollah Gharani,
Q311126,President Jos̩ Figueres,
Q1697131,Minister Lim Yew Hock,
Q2877627,Premier Ba Swe,
Q337019,Chong Il-kwon,
Q712817,General George Grivas,
Q351656,Prime Minister Tanzan Ishibashi,
Q351656,Prime Minister Ishibashi,
Q101110503,Ambassador Pegov,
Q381823,Peng Te-huai,
Q449356,Manuel Urrutia,
Q2898585,Ambassador Kiselev,
Q551999,General Humberto Delgado,
Q2871814,Brigadier Aung Gyi,
Q5463671,Minister Kosaka,
Q8076665,Alsogaray,
Q140144,Prime Minister Jamali,
Q171684,president Rhee,
Q700668,Prime Minister Azhari,
Q2688982,Prime Minister Ghazzi,
Q2046354,H. S. Suhrawardy,
Q76127,president Sukarno,
Q4790529,Vice Premier Arif,
Q369936,Rashid al-Gaylani,
Q2042,Premier De Gaulle,
Q2628,Secretary Ulbricht,
Q131077,Premier Hatoyama,
Q3241803,General Chassin,
Q876117,Prime Minister Egbal,
Q2496,Vice Chancellor Erhard,
Q5992353,Foreign Minister Arcaya,
Q150688,Vice President Diaz,
Q547250,Minister Zorlu,
Q4790529,Deputy Prime Minister Arif,
Q272437,Furtseva,
Q307226,President Marshal Amir,
Q878491,Admiral Larrazabal,
Q185024,Marshal Konev,
Q12769,Prime Minister Drees,
Q7290439,Colonel Ramon Barquin,
Q356724,Finance Minister Pinay,
Q1346998,Mendez Fleitas,
Q6932736,Finance Minister Shoaib,
Q449356,President Urrutia,
Q4165440,Sayyid Abd al-Rahman al-Mahdi,
Q11715,Foreign Minister Figl,
Q886923,Calderon Guardia,
Q217167,Crown Prince Faisal,
Q192502,Dinh Diem,
Q356724,Foreign Minister Pinay,
Q604530,Sultan Mohamed ben Arafa,
Q36014,President Ho Chi Minh,
Q55264716,Ambassador Lacy,
Q324970,Ambassador Cooper,
Q159603,secretary Gomulka,
Q4596161,Colonel Lubis,
Q707178,Magloire,
Q13139824,Gurmani,
Q48053,Moskalenko,
Q70813,Maulana Bhashani,
Q975621,Defense Minister Sarit,
Q2700225,Prince Savang,
Q35314,N. S. Khrushchev,
Q1399968,Premier Siroky,
Q184945,Dr. Hastings Banda,
Q3694886,Prime Minister Eqgbal,
Q12320,Prime Minister Beltran,
Q28517,Secretary Zhivkov,
Q8014928,Ambassador Rountree,
Q40482,Marshal Rokossowski,
Q350681,Foreign Minister Rapacki,
Q2877627,Prime Minister Ba Swe,
Q129008,President Odria,
Q967941,Foreign Minister Abdulgani,
Q4522228,Mayor Kamejiro Senaga,
Q3532094,Finance Minister Krishnamachari,
Q403528,Defense Minister Azm,
Q879275,General Ydigoras,
Q156349,Vice President Radhakrishnan,
Q316384,Prime Minister U Nu,
Q76127,PRESIDENT SUKARNO,
Q63619789,Tabaqchali,
Q1779614,King Suramarit,
Q11104512,Kenzo Matsumura,
Q83689152,Ambassador Jernegan,
Q3595860,KRISHNA MENON,
Q307226,General Amer,
Q48048,Yakubovsky,
Q2367329,Sudirman,
Q42992,minister Meir,
Q12518263,Suwirjo,
Q188974,Aramburu,
Q124617,Minister Zhukov,
Q21294870,Interior Minister Katay,
Q708367,President Ernesto de la Guardia,
Q529610,President Luis Somoza,
Q2628,Secretary Walter Ulbricht,
Q1338879,Premier Eric Williams,
Q956516,Foreign Minister Raul Roa,
Q467852,Foreign Minister Rifai,
Q3128132,General Kettani,
Q177917,Premier Imre Nagy,
Q783111,Villeda Morales,
Q156494,Secretary Novotny,
Q742047,Luiz Carlos Prestes,
Q4501243,Dr. Milton Eisenhower,
Q124617,MARSHAL ZHUKOV,
Q1523977,General Grandval,
Q43407,Shantung,
Q275031,IL-14s,
Q792369,Belgian Army,
Q137670,Belgian Foreign Ministry,
Q1165355,Soviet Pacific Fleet,
Q1113589,Saudi Army,
Q858887,Pathet L.ao,
Q7888362,UN Conciliation Commission,
Q550376,Baghdad University,
Q999082,Valona Bay,
Q484950,US Seventh Fleet,
Q76127,Presi- dent Sukarno,
Q390947,Belgian government,
Q109995966,Nam Lik,
Q248989,Polish Army,
Q975331,Clementis,
Q2738088,Vietnam National Army,
Q272110,Yugoslav Army,
Q27468,eastern Europe,
Q17427,Chinese Communist government,
Q5589267,Nepalese government,
Q1479726,Malayan Government,
Q641691,Yugoslav Communists,
Q593733,Iranian Oil Company,
Q192406,Greek Communist,
Q312046,Papagos government,
Q188559,French Foreign Legion,
Q1565529,Yugoslav Foreign Office,
Q5089762,Chekiang Province,
Q6269176,Arab League Collective Security Pact,
Q3240764,Shell Oil Company,
Q104392,Nagib government,
Q1047,Nehru government,
Q652911,Soviet IL-28,
Q36907,Nam Dinh,
Q36900,Ninh Binh,
Q171943,NANCHANG,
Q241119,Khuzistan,
Q7792,SAKHALIN,
Q1365657,Iranian National Intelligence,
Q271559,Soviet AN-12,
Q4727768,AATUF,
Q11270,Batista government,
Q699036,UN Truce Supervisory Organization,
Q3277832,Hungarian Army,
Q3633824,Praja Socialist,
Q1002,Chukotsk Peninsula,
Q2975893,Iranian Communist,
Q4918,Mediterranean,
Q81611,Gulf of Aqgaba,
Q208035,Guantanamo Bay,
Q641600,Japanese Communists,
Q15928468,Amoy Island,
Q700024,Hangchow Bay,
Q1209125,LIENCHENG,
Q9916,Presi- dent Eisenhower,
Q152777,Phibun government,
Q1546449,Greek army,
Q4294392,Burmese Foreign Ministry,
Q1161970,Hungarian army,
Q1236315,Popular Republican Party,
Q7801,World Court,
Q1432024,Polish Security Police,
Q465952,American Oil Company,
Q11270,Batista regime,
Q62399316,Saudi Arabian government,
Q3827,Moluccas,
Q1043128,Shikotan Islands,
Q10905515,Ryukyu,
Q17252,TIBET,
Q858887,Laotian Communists,
Q1053668,Peronista Party,
Q253754,Egyptian Communists,
Q858306,Shantung Peninsula,
Q1774076,Choushan Islands,
Q2366737,Finnish government,
Q25322,ARCTIC,
Q537850,Belgian Communist,
Q641691,Yugoslav Communist,
Q1144146,JSP,
Q1188525,Laotian National Assembly,
Q912,Mali Government,
Q1906161,Bank of Indonesia,
Q1341419,Finnish Communist,
Q317291,Army chief Nasution,
Q187377,Communist MIG,
Q7530002,Bouabid,
Q3315358,Moroccan Foreign Ministry,
Q1050254,Honduran Army,
Q15628977,Rumanian Foreign Ministry,
Q504000,Brazilian Communists,
Q15175,KWANGTUNG,
Q218,RUMANIAN,
Q783,HONDURAN GOVERNMENT,
Q3392,Nile River,
Q4538440,Japanese Red Cross,
Q917,Bhutanese,
Q1165,Bihar State,
Q1164,Assam State,
Q146695,Phu Quoc,
Q643348,Bourguiba government,
Q2203833,Sudanese Communist,
Q10905515,Ryukyus,
Q4666093,Abdullah Tariki,
Q165608,Kola Gulf,
Q262,Algerian Republic,
Q346658,Frondizi government,
Q164535,Mobuto,
Q477089,Greek Chamber of Deputies,
Q1433137,Middle Atlas,
Q1193807,Brazilian Foreign Ministry,
Q2639539,Finnish Foreign Ministry,
Q837,Nepali,
Q116718,Prado government,
Q41283,Kwangju,
Q2032561,USSR Ministry of Internal Affairs,
Q46694,Sudanese government,
Q16957,EAST GERMAN REGIME,
Q157744,INDONESIAN COMMUNIST,
Q270041,Hodeida,
Q766445,OKINAWA,
Q42780,Ningpo,
Q524678,Nabulsi government,
Q620875,Goodyear,
Q3041595,Iraqi Republic,
Q2746356,Algerian Army of Liberation,
Q5589197,COLOMBIAN GOVERNMENT,
Q245023,TAICHUNG,
Q1401100,BURMESE ARMY,
Q358834,BRITISH FOREIGN OFFICE,
Q842794,Rumanian regime,
Q1573651,Siak River,
Q6867032,Saudi Foreign Ministry,
Q5589317,SINGAPORE GOVERNMENT,
Q3092350,Felix Moumie,
Q79854,CPSU,
Q18780,Jadotville,
Q729744,Sam Neua,
Q622778,TONKIN,
Q3936506,Vietnamese Army,
Q1038564,SOUTH CHINA,
Q212428,Tonkin Gulf,
Q33356,Quang Nam,
Q19316,Bien Hoa,
Q660793,Nam Tha,
Q869,SIAM,
Q172640,North Viet,
Q7188369,Phuoc Long Province,
Q313707,Thieu government,
Q18917,South Vietnamese Army,
Q842931,East Pakistani,
Q842931,East Pakistanis,
Q819,LAOS Government,
Q858887,Lao Communists,
Q142258,Kompong Cham,
Q1869315,Long Tieng Valley,
Q245950,Cypriot National Guard,
Q202322,Bekaa Valley,
Q183297,Inonu,
Q283451,Suslov,
Q98017689,President Robles,
Q475,President Frei,
Q10789983,Mai Van Bo,
Q466001,Secretary Le Duan,
Q215756,Mayor Schuetz,
Q446909,Madame Binh,
Q197170,Chang Chun-chiao,
Q382645,Yao Wen-yuan,
Q271847,Quang Duc,
Q12960,Minister Jobert,
Q2105,Chirac,
Q1371282,Lopez Rega,
Q41570,Hua Kuo-feng,
Q935579,Qaddumi,
Q1353499,Otelo de Carvalho,
Q1338879,Prime Minister Williams,
Q1240,President Segni,
Q557995,President Kayibanda,
Q16977,Teng Hsiaoping,
Q1884962,Foreign Minister Riad,
Q313400,Lon Nol regime,
Q7637162,General Sumitro,
Q160318,SIHANOUK,
Q1646118,Sosthene Fernandez,
Q469498,Minister Souvanna,
Q1646118,General Sosthene Fernandez,
Q62237,Defense Minister Leber,
Q1260,General Waldheim,
Q151729,Suleyman Demirel,
Q2886487,General Yariv,
Q228562,Zuhayr Muhsin,
Q317675,Prime Minister Miki,
Q382192,Chiao Kuan-hua,
Q571094,Minister Sauvagnargues,
Q368,President Pinochet,
Q66107,Seeretary Kissinger,
Q935579,Faruq Qaddumi,
Q3147512,Ibrahim Qulaylat,
Q34105,Vice President Mubarak,
Q962090,Prime Minister Hallgrimsson,
Q929,CENTRAL AFRICAN REPUBLIC,
Q320103,SOUPHANNOUVONG,
Q185632,LIMASSOL,
Q33304,Quang Ngai Province,
Q105480,Kaunda,
Q293318,Gestido,
Q7847996,Truong Dinh Dzu,
Q172640,North Vietnamese government,
Q870258,Platine des Jarres,
Q313997,Bandaranaike,
Q1585629,Palestine National Council,
Q9326,Vtenttane,
Q37470,Security Counetl,
Q2342822,West Pakistanis,
Q30599,Pleiku City,
Q8711543,Khmer Communist Party,
Q858887,Lao communists,
Q260897,Azorean Liberation Front,
