"","item","itemLabel","bioid"
"385","http://www.wikidata.org/entity/Q229141","Geraldine Ferraro","F000088"
"386","http://www.wikidata.org/entity/Q232407","Jeannette Rankin","R000055"
"387","http://www.wikidata.org/entity/Q237560","Barbara Boxer","B000711"
"388","http://www.wikidata.org/entity/Q237681","Blanche Lincoln","L000035"
"389","http://www.wikidata.org/entity/Q238626","Horatio Bisbee, Jr.","B000485"
"390","http://www.wikidata.org/entity/Q238733","Charles Stenholm","S000851"
"391","http://www.wikidata.org/entity/Q238830","James C. C. Black","B000502"
"392","http://www.wikidata.org/entity/Q239149","John Houston Savage","S000083"
"393","http://www.wikidata.org/entity/Q239380","Thomas Spight","S000734"
"394","http://www.wikidata.org/entity/Q239657","Shirley Chisholm","C000371"
"395","http://www.wikidata.org/entity/Q240188","Joseph Roswell Hawley","H000377"
"396","http://www.wikidata.org/entity/Q240244","James M. Richardson","R000223"
"397","http://www.wikidata.org/entity/Q240274","Christian Herter","H000548"
"398","http://www.wikidata.org/entity/Q240965","Edith Nourse Rogers","R000392"
"399","http://www.wikidata.org/entity/Q241092","Debbie Stabenow","S000770"
"400","http://www.wikidata.org/entity/Q129883","Andrew H. Hamilton","H000102"
"401","http://www.wikidata.org/entity/Q130024","Johnny Isakson","I000055"
"402","http://www.wikidata.org/entity/Q130079","David Wu","W000793"
"403","http://www.wikidata.org/entity/Q130715","Isham G. Harris","H000243"
"404","http://www.wikidata.org/entity/Q131923","Mark Harris","H000248"
"405","http://www.wikidata.org/entity/Q131929","Edward Dickinson Baker","B000059"
"406","http://www.wikidata.org/entity/Q132071","David Scott","S001157"
"407","http://www.wikidata.org/entity/Q132182","William Reed","R000130"
"408","http://www.wikidata.org/entity/Q132218","Rudolph Gabriel Tenerowicz","T000124"
"409","http://www.wikidata.org/entity/Q132302","Bill Thomas","T000188"
"410","http://www.wikidata.org/entity/Q132330","Horace Maynard","M000284"
"411","http://www.wikidata.org/entity/Q132393","Joseph Howell","H000866"
"412","http://www.wikidata.org/entity/Q132424","Albert W. Jefferis","J000067"
"413","http://www.wikidata.org/entity/Q134035","Rodney L. Davis","D000619"
"414","http://www.wikidata.org/entity/Q136721","Zabdiel Sampson","S000026"
"415","http://www.wikidata.org/entity/Q137745","John Calvin Mason","M000218"
"416","http://www.wikidata.org/entity/Q137844","John Claiborne","C000403"
"417","http://www.wikidata.org/entity/Q137858","Leven Powell","P000482"
"418","http://www.wikidata.org/entity/Q137864","Henry G. Stebbins","S000825"
"419","http://www.wikidata.org/entity/Q137932","Robert Allen","A000143"
"420","http://www.wikidata.org/entity/Q137974","Alfred H. Powell","P000478"
"421","http://www.wikidata.org/entity/Q138050","Otis G. Pike","P000348"
"422","http://www.wikidata.org/entity/Q138190","Thomas Gholson","G000150"
"423","http://www.wikidata.org/entity/Q138194","Job E. Stevenson","S000893"
"424","http://www.wikidata.org/entity/Q138200","Samuel M. Moore","M000917"
"425","http://www.wikidata.org/entity/Q138522","John Hill","H000594"
"426","http://www.wikidata.org/entity/Q139029","Riley Joseph Wilson","W000608"
"427","http://www.wikidata.org/entity/Q139136","Charlie Wilson","W000801"
"428","http://www.wikidata.org/entity/Q139164","Richard Joseph Welch","W000265"
"429","http://www.wikidata.org/entity/Q139364","Charles Herbert Allen","A000116"
"430","http://www.wikidata.org/entity/Q139389","Zach Wamp","W000119"
"431","http://www.wikidata.org/entity/Q139488","David R. Evans","E000238"
"432","http://www.wikidata.org/entity/Q139603","Zachary D. Massey","M000230"
"433","http://www.wikidata.org/entity/Q139653","Zachary Taylor","T000106"
"434","http://www.wikidata.org/entity/Q139887","Zack Space","S001173"
"435","http://www.wikidata.org/entity/Q140078","Zadoc L. Weatherford","W000222"
"436","http://www.wikidata.org/entity/Q140079","Zadock Cook","C000728"
"437","http://www.wikidata.org/entity/Q140155","Samuel A. Cook","C000726"
"438","http://www.wikidata.org/entity/Q140167","Horace Ladd Moore","M000901"
"439","http://www.wikidata.org/entity/Q141670","Bob Etheridge","E000226"
"440","http://www.wikidata.org/entity/Q142356","Wharton J. Green","G000419"
"441","http://www.wikidata.org/entity/Q143370","Steven V. Carter","C000199"
"442","http://www.wikidata.org/entity/Q144226","Steve Austria","A000365"
"443","http://www.wikidata.org/entity/Q144310","Edwin Y. Webb","W000231"
"444","http://www.wikidata.org/entity/Q144523","Jasper N. Tincher","T000282"
"445","http://www.wikidata.org/entity/Q144874","Morgan Cassius Fitzpatrick","F000176"
"446","http://www.wikidata.org/entity/Q145190","Zalmon Wildman","W000463"
"447","http://www.wikidata.org/entity/Q145342","George W. Murray","M001106"
"448","http://www.wikidata.org/entity/Q145511","James I. Dolliver","D000403"
"449","http://www.wikidata.org/entity/Q145571","Charles F. McLaughlin","M000538"
"450","http://www.wikidata.org/entity/Q145829","Samuel Bunch","B001058"
"451","http://www.wikidata.org/entity/Q151574","Ralph Hunter Daughton","D000067"
"452","http://www.wikidata.org/entity/Q151891","Rod Blagojevich","B000518"
"453","http://www.wikidata.org/entity/Q154049","Michael Forbes","F000257"
"454","http://www.wikidata.org/entity/Q154281","John G. Floyd","F000223"
"455","http://www.wikidata.org/entity/Q155985","Rick Santorum","S000059"
"456","http://www.wikidata.org/entity/Q159684","Virgil Goode","G000280"
"457","http://www.wikidata.org/entity/Q159720","Tom Tancredo","T000458"
"458","http://www.wikidata.org/entity/Q160582","Michele Bachmann","B001256"
"459","http://www.wikidata.org/entity/Q160717","Tom Lantos","L000090"
"460","http://www.wikidata.org/entity/Q162269","Jefferson Davis","D000113"
"461","http://www.wikidata.org/entity/Q162355","James Francis Miller","M000732"
"462","http://www.wikidata.org/entity/Q162622","Larry McDonald","M000413"
"463","http://www.wikidata.org/entity/Q163000","S. Harrison White","W000393"
"464","http://www.wikidata.org/entity/Q163179","Clarence Andrew Cannon","C000117"
"465","http://www.wikidata.org/entity/Q163894","Thomas C. Platt","P000383"
"466","http://www.wikidata.org/entity/Q163957","Pierre Samuel du Pont IV","D000558"
"467","http://www.wikidata.org/entity/Q164014","George Nethercutt","N000051"
"468","http://www.wikidata.org/entity/Q164529","George M. Brooks","B000879"
"469","http://www.wikidata.org/entity/Q164552","Hines Holt","H000745"
"470","http://www.wikidata.org/entity/Q164985","Henry Jarvis Raymond","R000084"
"471","http://www.wikidata.org/entity/Q165778","David Addison Reese","R000135"
"472","http://www.wikidata.org/entity/Q166149","Paul Rogers","R000401"
"473","http://www.wikidata.org/entity/Q166390","Thomas M. Rees","R000134"
"474","http://www.wikidata.org/entity/Q166850","Charles J. Colden","C000605"
"475","http://www.wikidata.org/entity/Q166928","Chris Cannon","C000116"
"476","http://www.wikidata.org/entity/Q167233","Hugh J. Anderson","A000190"
"477","http://www.wikidata.org/entity/Q167472","William Barnett","B000161"
"478","http://www.wikidata.org/entity/Q167866","John C. Houk","H000817"
"479","http://www.wikidata.org/entity/Q167965","John H. Fulton","F000423"
"480","http://www.wikidata.org/entity/Q168005","Philip Doddridge","D000391"
"481","http://www.wikidata.org/entity/Q168038","Peterson Goodwyn","G000306"
"482","http://www.wikidata.org/entity/Q168044","Francis E. Rives","R000284"
"483","http://www.wikidata.org/entity/Q168055","John Teunis Bergen","B000405"
"484","http://www.wikidata.org/entity/Q168061","Isaac Leffler","L000214"
"485","http://www.wikidata.org/entity/Q168148","Peter Hercules Wendover","W000293"
"486","http://www.wikidata.org/entity/Q168149","Henry B. Banning","B000117"
"487","http://www.wikidata.org/entity/Q168168","Charles Elwood Brown","B000907"
"488","http://www.wikidata.org/entity/Q168592","Jaime Herrera Beutler","H001056"
"489","http://www.wikidata.org/entity/Q168604","Jacob Tyson","T000453"
"490","http://www.wikidata.org/entity/Q168608","Thomas M. Nelson","N000043"
"491","http://www.wikidata.org/entity/Q168610","Henry Meigs","M000632"
"492","http://www.wikidata.org/entity/Q168616","Jotham Post","P000455"
"493","http://www.wikidata.org/entity/Q169535","Zebulon Baird Vance","V000021"
"494","http://www.wikidata.org/entity/Q169551","Zebulon Weaver","W000230"
"495","http://www.wikidata.org/entity/Q170581","Nancy Pelosi","P000197"
"496","http://www.wikidata.org/entity/Q173417","Joseph Pulitzer","P000568"
"497","http://www.wikidata.org/entity/Q173797","William W. Rice","R000205"
"498","http://www.wikidata.org/entity/Q173839","Tom Cole","C001053"
"499","http://www.wikidata.org/entity/Q174037","Henry Cabot Lodge","L000393"
"500","http://www.wikidata.org/entity/Q525767","J. Arthur Younger","Y000060"
"501","http://www.wikidata.org/entity/Q525946","Edith Green","G000407"
"502","http://www.wikidata.org/entity/Q526105","William Blount Carter","C000204"
"503","http://www.wikidata.org/entity/Q526234","Andy Ireland","I000029"
"504","http://www.wikidata.org/entity/Q526808","Betsy Markey","M001172"
"505","http://www.wikidata.org/entity/Q527220","Elwood Hillis","H000624"
"506","http://www.wikidata.org/entity/Q527493","Duncan Hunter","H000981"
"507","http://www.wikidata.org/entity/Q527509","Albio Sires","S001165"
"508","http://www.wikidata.org/entity/Q527553","George Allen","A000121"
"509","http://www.wikidata.org/entity/Q528359","Rush D. Holt, Jr.","H001032"
"510","http://www.wikidata.org/entity/Q528513","Alice Mary Robertson","R000318"
"511","http://www.wikidata.org/entity/Q528551","Henry Jepson Latham","L000108"
"512","http://www.wikidata.org/entity/Q528979","John F. Reed","R000122"
"513","http://www.wikidata.org/entity/Q528991","Brad Ellsworth","E000289"
"514","http://www.wikidata.org/entity/Q529090","Bill Pascrell","P000096"
"515","http://www.wikidata.org/entity/Q529294","Chuck Grassley","G000386"
"516","http://www.wikidata.org/entity/Q529344","Ron Lee Wyden","W000779"
"517","http://www.wikidata.org/entity/Q529372","John Ensign","E000194"
"518","http://www.wikidata.org/entity/Q529663","Millicent Fenwick","F000078"
"519","http://www.wikidata.org/entity/Q529692","Edwin Reinecke","R000159"
"520","http://www.wikidata.org/entity/Q529753","Steve Symms","S001138"
"521","http://www.wikidata.org/entity/Q529775","Martha Griffiths","G000471"
"522","http://www.wikidata.org/entity/Q529914","Philip Francis Thomas","T000182"
"523","http://www.wikidata.org/entity/Q531001","James Pleasants","P000386"
"524","http://www.wikidata.org/entity/Q531196","Isaac H. Taylor","T000081"
"525","http://www.wikidata.org/entity/Q531229","Ed Edmondson","E000054"
"526","http://www.wikidata.org/entity/Q531477","Henry Crist","C000910"
"527","http://www.wikidata.org/entity/Q531828","Richard P. Bland","B000544"
"528","http://www.wikidata.org/entity/Q532248","Sterling Price","P000531"
"529","http://www.wikidata.org/entity/Q532342","Pete Peterson","P000259"
"530","http://www.wikidata.org/entity/Q532647","Louie Gohmert","G000552"
"531","http://www.wikidata.org/entity/Q532661","Ted Poe","P000592"
"532","http://www.wikidata.org/entity/Q533073","Kendrick Meek","M001148"
"533","http://www.wikidata.org/entity/Q533169","John Brademas","B000736"
"534","http://www.wikidata.org/entity/Q534222","Kenny Hulshof","H000948"
"535","http://www.wikidata.org/entity/Q534486","Albert McKinley Rains","R000018"
"536","http://www.wikidata.org/entity/Q534881","Ezra Clark, Jr.","C000429"
"537","http://www.wikidata.org/entity/Q535230","Paul W. Shafer","S000277"
"538","http://www.wikidata.org/entity/Q535254","Pete Hoekstra","H000676"
"539","http://www.wikidata.org/entity/Q535502","Michael Myers","M001132"
"540","http://www.wikidata.org/entity/Q535825","William F. Gordon","G000319"
"541","http://www.wikidata.org/entity/Q535887","Tom McClintock","M001177"
"542","http://www.wikidata.org/entity/Q536076","John Walter Smith","S000577"
"543","http://www.wikidata.org/entity/Q537088","John R. Dellenback","D000220"
"544","http://www.wikidata.org/entity/Q537226","Edward Lloyd","L000376"
"545","http://www.wikidata.org/entity/Q537287","Barney Frank","F000339"
"546","http://www.wikidata.org/entity/Q538206","Yvonne Brathwaite Burke","B001102"
"547","http://www.wikidata.org/entity/Q538375","Pat Roberts","R000307"
"548","http://www.wikidata.org/entity/Q538785","Jeb Hensarling","H001036"
"549","http://www.wikidata.org/entity/Q538888","Dennis Cardoza","C001050"
"550","http://www.wikidata.org/entity/Q538944","Mike Conaway","C001062"
"551","http://www.wikidata.org/entity/Q538978","Ken Calvert","C000059"
"552","http://www.wikidata.org/entity/Q539393","Angier Louis Goodwin","G000297"
"553","http://www.wikidata.org/entity/Q539444","Mac Thornberry","T000238"
"554","http://www.wikidata.org/entity/Q539459","Charlie Gonzalez","G000544"
"555","http://www.wikidata.org/entity/Q539470","Sam Johnson","J000174"
"556","http://www.wikidata.org/entity/Q539493","Devin Nunes","N000181"
"557","http://www.wikidata.org/entity/Q539509","Michael McCaul","M001157"
"558","http://www.wikidata.org/entity/Q539521","Michael C. Burgess","B001248"
"559","http://www.wikidata.org/entity/Q539536","Randy Neugebauer","N000182"
"560","http://www.wikidata.org/entity/Q539549","Joe Baca","B001234"
"561","http://www.wikidata.org/entity/Q539562","Henry Cuellar","C001063"
"562","http://www.wikidata.org/entity/Q539587","Gene Green","G000410"
"563","http://www.wikidata.org/entity/Q539675","Charles Triplett O'Ferrall","O000040"
"564","http://www.wikidata.org/entity/Q539812","Stephen A. Corker","C000776"
"565","http://www.wikidata.org/entity/Q540521","Duncan D. Hunter","H001048"
"566","http://www.wikidata.org/entity/Q540544","Bob Barr","B000169"
"567","http://www.wikidata.org/entity/Q540874","Robert A. Roe","R000383"
"568","http://www.wikidata.org/entity/Q541013","William Graham","G000361"
"569","http://www.wikidata.org/entity/Q541251","Rob Wittman","W000804"
"570","http://www.wikidata.org/entity/Q541528","Silas Condit","C000672"
"571","http://www.wikidata.org/entity/Q541602","Robert Dinsmore Harrison","H000275"
"572","http://www.wikidata.org/entity/Q541708","William Rosecrans","R000440"
"573","http://www.wikidata.org/entity/Q541986","James Hardin Peterson","P000261"
"574","http://www.wikidata.org/entity/Q542676","Elton Gallegly","G000021"
"575","http://www.wikidata.org/entity/Q542942","Ginery Twichell","T000443"
"576","http://www.wikidata.org/entity/Q543060","Thomas Dunn English","E000188"
"577","http://www.wikidata.org/entity/Q543078","Mike Ferguson","F000443"
"578","http://www.wikidata.org/entity/Q543677","Jonathan Nicoll Havens","H000359"
"579","http://www.wikidata.org/entity/Q543742","Artur Davis","D000602"
"580","http://www.wikidata.org/entity/Q544396","Edward Livingston","L000366"
"581","http://www.wikidata.org/entity/Q544519","Samuel Axley Smith","S000612"
"582","http://www.wikidata.org/entity/Q544561","George S. Boutwell","B000674"
"583","http://www.wikidata.org/entity/Q544795","Ed Whitfield","W000413"
"584","http://www.wikidata.org/entity/Q545221","Howard Berman","B000410"
"585","http://www.wikidata.org/entity/Q545567","Stephen Adams","A000048"
"586","http://www.wikidata.org/entity/Q546414","Ron Lewis","L000293"
"587","http://www.wikidata.org/entity/Q546874","Solomon P. Ortiz","O000107"
"588","http://www.wikidata.org/entity/Q546913","Geoff Davis","D000603"
"589","http://www.wikidata.org/entity/Q546932","Ciro Rodriguez","R000568"
"590","http://www.wikidata.org/entity/Q546986","Ed Derwinski","D000269"
"591","http://www.wikidata.org/entity/Q547107","Tom Vandergriff","V000026"
"592","http://www.wikidata.org/entity/Q547153","Hal Rogers","R000395"
"593","http://www.wikidata.org/entity/Q547218","Mike Coffman","C001077"
"594","http://www.wikidata.org/entity/Q547342","Benjamin Harvey Hill","H000587"
