,WikidataID,itemLabel,sitelinks
16476,Q5535991,George Arthur Paddock,4
16477,Q5535991,George Paddock,4
16478,Q5536568,George McClellan,9
16479,Q5536568,George Brinton McClellan,9
16480,Q5536568,George B. McClellan,9
16481,Q5538801,George Elon White,5
16482,Q5539039,George Howell,6
16483,Q5539039,George E. Howell,6
16484,Q5539078,George Franklin Brumm,4
16485,Q5539140,George Frederick Rogers,5
16486,Q5539510,G. F. Hoar,11
16487,Q5539510,George F. Hoar,11
16488,Q5539510,George Hoar,11
16489,Q5539661,George William Gekas,9
16490,Q5540002,George Henry Busby,4
16491,Q5541018,George Joseph Smith,3
16492,Q5541445,George Leonard Berry,9
16493,Q5541449,George Converse,6
16494,Q5541449,George Leroy Converse,6
16495,Q5541476,George Lovic Pierce Radcliffe,9
16496,Q5541977,George Milton Rhodes,4
16497,Q5542532,George Cecil Rawle Moe,1
16498,Q5542769,George Southwick,4
16499,Q5542769,George Newell Southwick,4
16500,Q5542942,George Nga Mtafu,2
16501,Q5542987,George Oscar Rathbun,4
16502,Q5543099,George Potter Darrow,5
16503,Q5543650,George Roland Malby,4
16504,Q5544374,George Graham,6
16505,Q5545050,George Oliver,8
16506,Q5545050,George Tener Oliver,8
16507,Q5545562,George William Chase,4
16508,Q5545574,George Washington Cowles,4
16509,Q5545600,George Washington Edmonds,3
16510,Q5545607,G. W. Fithian,6
16511,Q5545607,George Washington Fithian,6
16512,Q5545618,George Washington Geddes,4
16513,Q5545647,George Washington Houk,4
16514,Q5545649,George Washington Hulick,4
16515,Q5545672,George Washington Lay,3
16516,Q5545704,George Morgan,8
16517,Q5545704,George Washington Morgan,8
16518,Q5545724,George Wharton Pepper,8
16519,Q5545725,George Washington Prince,5
16520,Q5545727,George Washington Ray,5
16521,Q5545739,George W. Sarbacher,3
16522,Q5545739,"George William Sarbacher, Jr.",3
16523,Q5545742,George Whitfield Scranton,4
16524,Q5545776,George Washington Wilson,5
16525,Q5546072,George Robert Watkins,4
16526,Q5546148,George Andre Wells,4
16527,Q5547113,Georgi Petkov Bliznashki,21
16528,Q5548906,Gerald Brooks Hunt Solomon,8
16529,Q5548906,Gerald Solomon,8
16530,Q5549449,Gerald Prentice Nye,12
16531,Q5552352,German Zea Hernandez,3
16532,Q5552354,William Allison,13
16533,Q5552354,William Boyd Allison,13
16534,Q5561722,Giles Waldo Hotchkiss,4
16535,Q5564234,Josiah William Bailey,10
16536,Q5565653,William Warren Barbour,9
16537,Q5574245,Óscar Sacramento de Sousa,3
16538,Q5574245,Oscar Sousa,3
16539,Q5576556,Miguel Angel Burelli Rivas,2
16540,Q5585350,Gordon John Humphrey,10
16541,Q5587434,Smith Wildman Brookhart,8
16542,Q5590627,Julius Caesar Burrows,8
16543,Q5590677,Joseph Ralph Burton,9
16544,Q5591303,Meng Zhaowen,15
16545,Q5655024,Harcourt Joseph Pratt,4
16546,Q5657339,Adalberto Rodriguez Giavarini,4
16547,Q5659163,Harmon Sweatland Conger,4
16548,Q5661051,Harold Himmel Velde,5
16549,Q5661051,Harold Velde,5
16550,Q5661317,Harold Kile Claypool,4
16551,Q5661574,Harold Earl Edmund Lovell,1
16552,Q5662081,Harold Reginald Collier,5
16553,Q5662292,Harold Sumner Tolley,5
16554,Q5664934,Harris J. Bixler,4
16555,Q5665116,Harris Walter Fawell,6
16556,Q5665611,Harrison Gray Otis Blake,2
16557,Q5666774,Alfonso María Dastis Quecedo,19
16558,Q5667726,Harry Clay Ransley,3
16559,Q5667834,Alfredo Martinez Moreno,3
16560,Q5667995,Alfredo Roque Vitolo,2
16561,Q5669362,Harry Howland Mason,4
16562,Q5669371,Harry Hayt Pratt,5
16563,Q5670384,Harry Luther Haines,4
16564,Q5671414,Harry Beam,4
16565,Q5671414,Harry Peter Beam,4
16566,Q5671426,Harry Palmer Jeffrey,4
16567,Q5677241,Harvey Hull Johnson,4
16568,Q5696807,Victor Andrade Uzquiano,2
16569,Q5696807,Víctor Andrade,2
16570,Q5699585,Marlow Webster Cook,11
16571,Q5704182,Aristides Calvani,4
16572,Q5704479,Armando Duran,2
16573,Q5707246,Arturo Garcia Garcia,1
16574,Q5707386,Arturo Olavarria,1
16575,Q5621566,Lester Dickinson,8
16576,Q5621566,Lester J. Dickinson,8
16577,Q5621566,Lester Jesse Dickinson,8
16578,Q5622280,Guy Mark Gillette,10
16579,Q5622396,Guy Louis Moser,4
16580,Q5622398,Guy Loren Shaw,5
16581,Q5623181,Gudmundur Ivarsson Gudmundsson,6
16582,Q5623181,Gudmundur Ívarsson Gudmundsson,6
16583,Q5623261,Jonathan Prentiss Dolliver,8
16584,Q5624820,John Fairfield Dryden,8
16585,Q5628140,Henry Clay Van Voorhis,5
16586,Q5628519,Hiram Robert Fowler,4
16587,Q5638110,Hadwen C. Fuller,4
16588,Q5639013,Haïdar Abadi,48
16589,Q5639013,Haidar Al Abadi,48
16590,Q5639013,Haïdar Al Abadi,48
16591,Q5639013,Haider Jawad Kadhim Al-Abadi,48
16592,Q5639013,"al-Abadi, Haider, 1952-",48
16593,Q5639013,"ʻAbbādī, Haider Jawād Kāẓim, 1952-",48
16594,Q5640425,Hakeem Sekou Jeffries,29
16595,Q5641152,Halbert Stevens Greenleaf,2
16596,Q5644946,Hamilton F. Kean,8
16597,Q5644946,Hamilton Kean,8
16598,Q5645032,Hamilton Kinkaid Wheeler,4
16599,Q5645032,Hamilton Wheeler,4
16600,Q5648173,Hani Fawzi Mulki,21
16601,Q5648740,Hannah Tetteh,14
16602,Q5648740,Hanna Serwaa Tetteh,14
16603,Q5811990,Diogenes Taboada,2
16604,Q5817514,Eda Adriana Rivas Franchini,7
16605,Q5833866,Enrique Tejera Paris,4
16606,Q5837490,Hernan Felipe Errazuriz,1
16607,Q5848810,Estanislao Valdes Otero,3
16608,Q5857404,Juracy Montenegro Magalhães,4
16609,Q5868980,William McKendree Gwin,10
16610,Q5872291,Felix Huaman Izquierdo,1
16611,Q5883014,Gonzalo Facio,7
16612,Q5883014,Gonzalo Justo Facio Segreda,7
16613,Q5883247,Gonzalo Romero Alvarez Garcia,2
16614,Q5883292,Hugh Jewett,5
16615,Q5883292,Hugh Judge Jewett,5
16616,Q5889724,John Warfield Johnston,13
16617,Q5896107,Hernan Cubillos,1
16618,Q5896107,Hernan Cubillos Sallato,1
16619,Q5896107,Hernán Cubillos Sallato,1
16620,Q5592873,Graham Hurd Chapin,4
16621,Q5596222,Robert Grant Furlong,5
16622,Q5597716,Grattan Henry Wheeler,3
16623,Q5602356,Green B. Raum,4
16624,Q5602356,Green Raum,4
16625,Q5603768,Greenbury Lafayette Fort,4
16626,Q5603768,Greenbury Fort,4
16627,Q5605607,Gregory Richard Gianforte,20
16628,Q5605754,Gregory John Holbrock,4
16629,Q5606289,Gregory John Stanton,14
16630,Q5606295,Gregory Steube,13
16631,Q5606295,William Gregory Steube,13
16632,Q5607889,Carl Richard Chindblom,6
16633,Q5610434,John Sanford Cohen,9
16634,Q5611116,Walter Terry Colquitt,7
16635,Q5611792,Marcus Allen Coolidge,7
16636,Q5611891,Royal Copeland,10
16637,Q5611891,Royal Samuel Copeland,10
16638,Q5611966,Henry Corbett,8
16639,Q5611966,Henry Winslow Corbett,8
16640,Q5611981,Robert James Corbett,5
16641,Q5612725,Paul Douglas Coverdell,12
16642,Q5613710,William Crow,5
16643,Q5613710,William J. Crow,5
16644,Q5617655,Gulian Crommelin Verplanck,6
16645,Q5618956,James De Wolf,8
16646,Q5621047,Gustav Adolphus Schneebeli,2
16647,Q5710953,Heman Allen Moore,4
16648,Q5712486,Philip Sheridan English,8
16649,Q5713322,Henderson H. Carson,3
16650,Q5717012,Henry Augustus Philip Muhlenberg,4
16651,Q5717589,Henry Burd Cassel,4
16652,Q5719008,Henry Charles Goodwin,3
16653,Q5719308,Judge Henry Chapman,4
16654,Q5720540,Henry Moore,4
16655,Q5720815,Henry Clayton Ellenbogen,4
16656,Q5721709,Henry Gold Danforth,4
16657,Q5722357,Henry Harrison Bingham,6
16658,Q5723703,Henry James Nowak,4
16659,Q5724546,Henry Cake,4
16660,Q5724546,Henry Lutz Cake,4
16661,Q5724561,Henry Luther Dickey,4
16662,Q5726187,Henry Phillips,4
16663,Q5726187,Henry Mayer Phillips,4
16664,Q5727858,Henry Schermerhorn De Forest,5
16665,Q5727892,Henry Safford Neal,5
16666,Q5727916,Henry Sanford Walbridge,3
16667,Q5730150,Henry Palmer,5
16668,Q5730150,Henry W. Palmer,5
16669,Q5730372,Henry Temple,6
16670,Q5730372,Henry W. Temple,6
16671,Q5730381,Henry W. Watson,5
16672,Q5734635,Herbert Joseph McGlinchey,3
16673,Q5738965,Joseph Smith Fowler,8
16674,Q5740083,Herman Eberharter,5
16675,Q5740083,Herman P. Eberharter,5
16676,Q5740258,Herman Theodore Schneebeli,3
16677,Q5740313,Herman Snow,5
16678,Q5740313,Herman Wilber Snow,5
16679,Q5750034,Hezekiah Sanford Bundy,5
16680,Q5750349,Carlos Marcos Exequiel Figueroa Serrano,3
16681,Q5755975,James Zachariah George,9
16682,Q5771792,Claudia Ruiz Massieu Salinas,10
16683,Q5790909,William Joseph Harper,7
16684,Q5793043,Richard Norman Hastings,13
16685,Q5800623,Robert Clymer Hendrickson,7
16686,Q5898527,Hipolito Jesus Paz,3
16687,Q5898527,Hipólito Paz,3
16688,Q5901486,Horace Boardman Smith,4
16689,Q5901842,Horacio Manuel Cartes Jara,64
16690,Q5904874,Humberto Calderon Berti,2
16691,Q5906536,William Kenyon,9
16692,Q5906536,William Squire Kenyon,9
16693,Q5907272,Hosea Hunt Rockwell,3
16694,Q5915564,William F. Knowland,12
16695,Q5915564,William Fife Knowland,12
16696,Q5919297,Howard Green,5
16697,Q5919297,Howard C. Green,5
16698,Q5919512,Howard Edmond Campbell,4
16699,Q5924175,Jacinto Gutierrez Martinez,2
16700,Q5925180,Jaime Manuel Fernandez Gonzalez,1
16701,Q5925486,John Kuhl Jr.,6
16702,Q5925486,"John Kuhl, Jr.",6
16703,Q5925486,John R. Kuhl Jr.,6
16704,Q5925486,"John R. Kuhl, Jr.",6
16705,Q5931569,Hugh McPheeters Rigney,4
16706,Q5934173,Jim Lane,12
16707,Q5935191,Jorge Gonzalez Izquierdo,1
16708,Q5936445,Susana Mabel Malcorra,13
16709,Q5937970,Jose Antonio Montalvo,1
16710,Q6053778,Oscar Camilion,7
16711,Q6059259,Matt Quay,10
16712,Q6059259,Matthew Stanley Quay,10
16713,Q6063320,Joseph Eugene Ransdell,9
16714,Q6066301,Ira Walton Drew,4
16715,Q6069522,Tom Reynolds,6
16716,Q6075024,Irwin Delmore Davidson,5
16717,Q6076832,Isaac Newton Morris,6
16718,Q6076980,Isaac Ruth Sherwood,5
16719,Q6076980,Isaac Sherwood,5
16720,Q6079309,Melih Rauf Esenbel,7
16721,Q6084719,Ismail Fahmy,8
16722,Q6084719,Ismāʿīl Fahmī,8
16723,Q5946444,Jose de la Puente Radbill,2
16724,Q5949527,Abdullah Hussain Haroon,7
16725,Q5951723,JOH,53
16726,Q5951723,Juan Orlando Hernandez,53
16727,Q5952212,Juan Ramon Aguirre Lanari,4
16728,Q5955377,Djalal Abdoh,7
16729,Q5978145,James E. Martine,8
16730,Q5978145,James Martine,8
16731,Q5978897,Keith James Rothfus,9
16732,Q5981597,James Alexander McDougall,9
16733,Q5983212,Luis Edgardo Llosa Gonzalez-Pavon,1
16734,Q5983250,Luis Emilio Gomez Ruiz,1
16735,Q5983599,Luis Guillermo Solis,45
16736,Q5983599,Luis Guillermo Solís Rivera,45
16737,Q5989211,John Hipple Mitchell,8
16738,Q5989211,John Mitchell Hipple,8
16739,Q5992353,Ignacio Luis Arcaya Rivero,3
16740,Q5992790,Ignatius Chukuemeka Olisemeka,2
16741,Q5997832,Patrick Joseph Murphy,13
16742,Q5998488,Raphael John Musto,5
16743,Q5999014,Mario Rolon Anaya,2
16744,Q6005619,James W. Nesmith,9
16745,Q6005619,James Willis Nesmith,9
16746,Q6008311,Imre Horvath,8
16747,Q6026200,Kathryn Elizabeth Granahan,6
16748,Q6026200,Kathryn O’Hay Granahan,6
16749,Q6053012,S. C. Pomeroy,10
16750,Q6053012,Samuel Clarke Pomeroy,10
16751,Q6053012,Samuel Pomeroy,10
16752,Q6128045,James Aloysius Byrne,5
16753,Q6128064,James Connolly,4
16754,Q6128064,James Austin Connolly,4
16755,Q6128211,James Albert Norton,6
16756,Q6128332,James Assion Wright,4
16757,Q6130057,James Bernard Bowler,5
16758,Q6130642,James Allen,6
16759,Q6130642,James Cameron Allen,6
16760,Q6130715,James Greenwood,8
16761,Q6130715,"James Charles ""Jim"" Greenwood",8
16762,Q6130715,Jim Greenwood,8
16763,Q6130727,James Christopher Healey,5
16764,Q6130727,James Healey,5
16765,Q6130923,Sir James Cameron Tudor,2
16766,Q6132225,James Dorman Weaver,5
16767,Q6133235,James Van Zandt,7
16768,Q6133235,James E. Van Zandt,7
16769,Q6133600,James Francis Burke,4
16770,Q6133642,James Fred Hastings,4
16771,Q6133672,James Francis Lind,4
16772,Q6134352,James G. Fulton,7
16773,Q6134380,James Gould Polk,5
16774,Q6134813,James Graham,4
16775,Q6134813,James Angus Graham,4
16776,Q6134813,"James Angus Graham, Earl of Kincardine",4
16777,Q6134813,"James Angus Graham, Marquess of Graham",4
16778,Q6134813,"James Graham, Earl of Kincardine",4
16779,Q6134813,"James Graham, Marquess of Graham",4
16780,Q6135168,James Hilary Gildea,4
16781,Q6135172,James Graham,3
16782,Q6135172,James Harper Graham,3
16783,Q6135249,James Osmer,4
16784,Q6135277,James Haas Scheuer,4
16785,Q6135289,James Harding Southard,5
16786,Q6087250,Israel Thompson Hatch,5
16787,Q6099354,Ivor D. Fenton,5
16788,Q6099354,Ivor Fenton,5
16789,Q6099588,Ramon Escovar Salom,4
16790,Q6101007,Raul Alberto Quijano,4
16791,Q6101081,Raul Botelho Gosalvez,2
16792,Q6101448,Raul Sapena Pastor,3
16793,Q6101471,Raul Sanchez Sotomayor,1
16794,Q6104671,Joseph Bandabla Dauda,6
16795,Q6104880,John Buell Snyder,4
16796,Q6104884,John Burrwood Daly,4
16797,Q6105624,John Eugene Harding,4
16798,Q6105700,Jay Ford Laning,4
16799,Q6105708,John Francis Harter,4
16800,Q6105938,Joseph Hampton Moore,5
16801,Q6105954,James Harry McGregor,4
16802,Q6105964,John Henry Goeke,5
16803,Q6105996,Jesse Howard Swick,3
16804,Q6106352,Jackson Adair,5
16805,Q6106352,Jackson Leroy Adair,5
16806,Q6106352,Leroy Adair,5
16807,Q6106352,J[ackson] Leroy Adair,5
16808,Q6106591,Jonathan Nicholas Langham,5
16809,Q6107285,Joshua Twing Brooks,5
16810,Q6107460,John William Ditter,5
16811,Q6108199,Ricardo Garcia Rodriguez,2
16812,Q6110816,Jacinto del Rosario de Castro,8
16813,Q6111670,Ronald MacLean Abaroa,2
16814,Q6111670,Ronald MacLean-Abaroa,2
16815,Q6113232,John Hartley Howman,1
16816,Q6118253,Jacob Aaron Cantor,4
16817,Q6118448,Jacob Cunningham Davis,5
16818,Q6118554,Jacob Erastus Davis,6
16819,Q6118794,Jacob Joseph Pugsley,4
16820,Q6119080,Jacob Payson Chamberlain,2
16821,Q6119204,Jacob Ruppert Jr.,8
16822,Q6119280,J. Sloat Fassett,4
16823,Q6120017,Sandro Mariategui Chiappe,7
16824,Q6120017,Sandro Mariátegui Chiappe,7
16825,Q6144811,James William Husted,3
16826,Q6144906,James Washington Singleton,5
16827,Q6145733,James W. Wadsworth,4
16828,Q6145741,James W. Wadsworth Jr.,9
16829,Q6145741,James Wadsworth Jr.,9
16830,Q6161478,Victor Gómez Bergés,3
16831,Q6162964,Jason Mark Lewis,11
16832,Q6163589,Jason Thomas Smith,15
16833,Q6171473,Jean Remy Ayoune,2
16834,Q6174978,Oscar de la Puente Raygada,1
16835,Q6175202,Jefferson H. Van Drew,14
16836,Q6136514,James I. Dungan,5
16837,Q6136633,James Jerome Belden,5
16838,Q6136705,James Joseph Lanzetta,4
16839,Q6137047,James K. Coyne,5
16840,Q6137047,James Kitchenman Coyne III,5
16841,Q6137067,James Kennedy Moorhead,5
16842,Q6137541,James Lowery Donaldson Morrison,5
16843,Q6137642,James Leland Quinn,4
16844,Q6137679,James Lucius Whitley,5
16845,Q6138098,J. L. Gillis,6
16846,Q6138098,James L. Gillis,6
16847,Q6138098,James Lyle Gillis,6
16848,Q6138359,James Martin Barnes,6
16849,Q6138422,James Martin Fitzpatrick,4
16850,Q6138428,James Madison Gaylord,6
16851,Q6138438,James Michael Hanley,4
16852,Q6138442,James Miller Hazlett,4
16853,Q6138453,James Morgan Humphrey,5
16854,Q6138524,James Michael Quigley,5
16855,Q6138531,James Milton Riggs,4
16856,Q6138537,James Monroe Ritchie,4
16857,Q6139496,James Graham,6
16858,Q6140725,James Patrick Bernard Duffy,4
16859,Q6140832,James Paul Scoblick,3
16860,Q6141579,James Buckley,4
16861,Q6141579,James Richard Buckley,4
16862,Q6141762,James Robert Williams,5
16863,Q6141770,James Rankin Young,6
16864,Q6142642,James Smith Havens,5
16865,Q6142676,James Scott Negley,6
16866,Q6142676,James Negley,6
16867,Q6142681,James Southworth Parker,6
16868,Q6142697,James Sidney Robinson,6
16869,Q6142700,James Samuel Simmons,5
16870,Q6143202,James Simpson,5
16871,Q6143389,J. S. Biery,5
16872,Q6143389,James S. Biery,5
16873,Q6143389,James Solomon Biery,5
16874,Q6143935,James Igoe,4
16875,Q6143935,James Thomas Igoe,4
16876,Q6143950,James McDermott,5
16877,Q6143950,James Thomas McDermott,5
16878,Q6143987,James Thomas Walsh,7
16879,Q6144544,James Vincent Buckley,4
16880,Q6144557,James Vandaveer Heidinger,4
16881,Q6144731,James Brown,6
16882,Q6144731,James W. Brown II,6
16883,Q6228123,John Clarke,7
16884,Q6228123,John Davenport Clarke,7
16885,Q6230883,John Edgar Reyburn,6
16886,Q6230883,John Reyburn,6
16887,Q6230920,John Edward Sheridan,5
16888,Q6232312,John Feeney Hunter,4
16889,Q6232462,John Franklin McKinney,5
16890,Q6233279,Tom Watson,11
16891,Q6233279,Thomas Watson,11
16892,Q6233279,Thomas Edward Watson,11
16893,Q6234485,John Goodchild Dow,4
16894,Q6234589,John Gilbert Sawyer,5
16895,Q6234626,John George Warwick,7
16896,Q6180824,Jeremiah Eaton Cary,4
16897,Q6181004,Jeremiah Wilbur Dwight,4
16898,Q6182103,Robert C. Smith,11
16899,Q6182103,Robert Clinton Smith,11
16900,Q6182673,Jerome Francis Donovan,4
16901,Q6187332,Jessica McCullough,5
16902,Q6187332,Jessica McCullough Weis,5
16903,Q6187332,Jessica Weis,5
16904,Q6199983,John Edward Sweeney,7
16905,Q6205057,John Taylor,13
16906,Q6206686,Job R. Tyson,4
16907,Q6207815,Jodey Cook Arrington,11
16908,Q6208081,Jody Brownlow Hice,14
16909,Q6210357,Joseph Merrill Hoeffel III,7
16910,Q6215217,Paul S. Trible Jr.,10
16911,Q6217038,Thomas Battle Turley,7
16912,Q6217509,Joseph D.Tydings,10
16913,Q6217509,Joseph Davies Tydings,10
16914,Q6217598,John Allen Collier,4
16915,Q6217717,John Andre Hanna,3
16916,Q6217755,Lawrence Davis Tyson,9
16917,Q6217762,John Alexander Key,7
16918,Q6219978,John Baldwin Hawley,6
16919,Q6219979,John Hay,5
16920,Q6219979,John Breese Hay,5
16921,Q6220105,John Birchard Rice,6
16922,Q6222319,John Stephen Anthony Boccieri,6
16923,Q6222555,William S. Vare,8
16924,Q6224273,John Courts Bagby,4
16925,Q6224335,John Charles Churchill,5
16926,Q6224365,John Clay Davies II,3
16927,Q6224489,John Carl Kluczynski,4
16928,Q6224489,John Kluczynski,4
16929,Q6224498,John C. Kunkel,5
16930,Q6224536,John Martin,5
16931,Q6224536,John Cunningham Martin,5
16932,Q6224551,John Charles Mckenzie,6
16933,Q6224620,John Crocker Sherwin,4
16934,Q6224627,John Charles Speaks,5
16935,Q6224685,John Crafts Wright,4
16936,Q6226301,John Allen,5
16937,Q6226938,John C. Bucher,5
16938,Q6253837,John Farr,5
16939,Q6253837,John Richard Farr,5
16940,Q6253970,John Raymond Pillion,4
16941,Q6254023,John Robert Thomas,5
16942,Q6255399,John Scott,4
16943,Q6256043,John H. Rutherford,11
16944,Q6256043,John Henry Rutherford,11
16945,Q6256302,John Sills Jones,6
16946,Q6256361,John Sigsbee Pindar,3
16947,Q6256392,John Stout Snook,5
16948,Q6236918,John Ketcham,6
16949,Q6236918,John Henry Ketcham,6
16950,Q6236985,John Henry Moffitt,3
16951,Q6237092,John Henry Starin,6
16952,Q6237114,John Hart Terry,5
16953,Q6237135,John Haines Ware III,4
16954,Q6237184,John H. Wilson,4
16955,Q6240341,John Campbell,4
16956,Q6240616,John Irving Rinaker,4
16957,Q6240620,John Inskeep Vanmeter,4
16958,Q6240981,John Joseph Casey,5
16959,Q6241070,John Jerome Gorman,5
16960,Q6241083,John Jay Hardin,4
16961,Q6241128,John Jacob Lentz,5
16962,Q6241301,John Taylor,5
16963,Q6241301,John James Taylor,5
16964,Q6241588,John Pearson,4
16965,Q6241588,John J. Pearson,4
16966,Q6241622,John J. Pearce,2
16967,Q6242390,John Krepps Miller,5
16968,Q6243559,John Levi Cable,5
16969,Q6243713,John Taylor,5
16970,Q6243713,John L. Taylor,5
16971,Q6243722,John Luther Vance,6
16972,Q6245684,John Milan Ashbrook,6
16973,Q6245762,John Montgomery Crebs,4
16974,Q6245768,John Madison Davy,5
16975,Q6245826,John Milton Goodenow,4
16976,Q6245888,John Mary Morin,4
16977,Q6245905,John Parker,3
16978,Q6245905,John Mason Parker,3
16979,Q6246009,John McClure Wiley,4
16980,Q6247010,John M. Vorys,6
16981,Q6247010,John Vorys,6
16982,Q6247701,John McDowell,3
16983,Q6247701,John R. McDowell,3
16984,Q6248187,John Alexander McNair,3
16985,Q6250084,John Newton Hungerford,3
16986,Q6250211,John Neely Kennedy,23
16987,Q6250211,John N. Kennedy,23
16988,Q6251632,John Leedom,6
16989,Q6251632,John Peter Leedom,6
16990,Q6251694,John Phillips Saylor,4
16991,Q6253791,John Richard Clancy,5
16992,Q6253810,John Ream Curtis,11
16993,Q6259910,John Tuttle Andrews,4
16994,Q6260108,John Smith,4
16995,Q6261645,John Vaudain Creely,4
16996,Q6262095,John Allen,5
16997,Q6262095,John William Allen,5
16998,Q6262116,John W. Bergman,12
16999,Q6262116,John Warren Bergman,12
17000,Q6262359,John Wilkes Kittera,3
17001,Q6262874,John Edward Walsh,12
17002,Q6262874,John E. Walsh,12
17003,Q6264603,John Wallace,4
17004,Q6272228,Jonas Reece Emrie,3
17005,Q6272887,Jonathan David Morris,6
17006,Q6273305,Jonathan Harvey Rowell,4
17007,Q6274789,Colonel Jonathan Williams,6
17008,Q6280852,Joseph Augustine Scranton,4
17009,Q6281214,Joseph Burns Crowley,5
17010,Q6282770,Joseph Edward Baird,6
17011,Q6283213,Joseph F. Biddle,5
17012,Q6283486,Joseph Houessou Gnonlonfoun,2
17013,Q6283675,Joseph Hendrix Himes,5
17014,Q6283675,Joseph Himes,5
17015,Q6283694,Joseph Hodson Outhwaite,6
17016,Q6283745,Joseph H. Crane,4
17017,Q6284713,Joseph Leonard Carrigg,4
17018,Q6285116,Joseph Matthew Gaydos,7
17019,Q6285145,Joseph Michael McDade,7
17020,Q6285623,Joe Morelle,8
17021,Q6285623,Joseph D. Morelle,8
17022,Q6285701,Joseph Zuzarte Murumbi,5
17023,Q6286401,Joseph Randolph Cockerill,5
17024,Q6286577,Jos. R. Chandler,3
17025,Q6286729,Joseph Scofield Ammerman,4
17026,Q6523685,Leo Elwood Allen,5
17027,Q6523864,Leo Leous Isacson,4
17028,Q6523934,Leo Paul Kocialkowski,4
17029,Q6524315,Leo W. O'Brien,5
17030,Q6524666,Leon Gavin,5
17031,Q6524666,Leon H Gavin,5
17032,Q6524666,Leon H. Gavin,5
17033,Q6525817,Leonard William Schuetz,4
17034,Q6526096,Leonardo Santos Simão,3
17035,Q6529040,Leroy Tate Marshall,4
17036,Q6530684,Leslie Cornelius Arends,5
17037,Q6531197,Leslie Wead Russell,5
17038,Q6536513,Lewis Edwin Payson,4
17039,Q6536553,Lewis F. Watson,3
17040,Q6536754,Lewis Kirby Rockefeller,3
17041,Q6536823,Lewis Marshall Long,5
17042,Q6287555,Joseph Verdi Graff,4
17043,Q6288088,Jaushieh Joseph Wu,18
17044,Q6288088,Jaushieh Wu,18
17045,Q6288088,Joseph Wu (Wu Jaushieh),18
17046,Q6288088,Wu Jau-shieh,18
17047,Q6288088,WU Jaushieh (Joseph WU),18
17048,Q6288088,Wu Zhaoxie,18
17049,Q6288088,WU Jaushieh,18
17050,Q6288094,Joseph Yale Resnick,5
17051,Q6288908,Joshua Gottheimer,12
17052,Q6288908,Joshua S. Gottheimer,12
17053,Q6291727,Jose Bordas Valdes,6
17054,Q6291941,José Pacheco,8
17055,Q6291941,Jose Pacheco,8
17056,Q6291941,Jose Condungua Pacheco,8
17057,Q6293351,Jose Maria Vernet,3
17058,Q6293430,Jose Miguel Aleman,1
17059,Q6298022,Joao Augusto de Araujo Castro,4
17060,Q6304277,Judson Sherman,5
17061,Q6309315,Julio Garrett Ayllon,4
